1203014488	102313626475894
1203014488	111313482244832
1203014488	124765400905535
1203014488	132091353527534
1203014488	179609608748134
100002101353727	111313482244832
100002101353727	132091353527534
100002101353727	179609608748134
100002101353727	181878895246029
100002101353727	214225965275748
100002101353727	478375928843489
100004333834503	5768707450
100004333834503	145055062555
100004333834503	111313482244832
100004333834503	142609312429579
100004333834503	154431524573813
100004858961955	132091353527534
100004858961955	179609608748134
100004858961955	214225965275748
100004859683298	179609608748134
100005401757081	179609608748134
100007522064591	179609608748134
100008137204835	109321962983
100008137204835	132091353527534
100008137204835	179609608748134
100009048468508	179609608748134
100009813812153	179609608748134
100010380995298	179609608748134
100010432358414	179609608748134
100010432358414	529528340412792
100010854873237	432321240139148
100011034978775	179609608748134
100012160325907	179609608748134
100012432120590	179609608748134
119127545222961	179609608748134
120339225103255	179609608748134
120341038436407	179609608748134
124548534680862	179609608748134
124554968013552	179609608748134
124562208012828	179609608748134
124566674679048	179609608748134
124571661345216	179609608748134
124578578011191	179609608748134
124588788010170	179609608748134
124589264676789	179609608748134
124589268010122	179609608748134
124603928008656	179609608748134
124618771340505	179609608748134
124751714660544	179609608748134
124907314644984	179609608748134
124917141310668	179609608748134
129389727529183	179609608748134
129390490862440	179609608748134
129391270862362	179609608748134
130188704118270	210312382427715
137821650017204	179609608748134
137857286680283	179609608748134
137857320013613	179609608748134
137888480010497	179609608748134
137898100009535	179609608748134
137914966674539	179609608748134
137942623338416	179609608748134
137956623337040	179609608748134
141216976342944	179609608748134
141217216342920	179609608748134
141217796342862	179609608748134
142839269513692	179609608748134
142843812846571	179609608748134
142847952846157	179609608748134
142855612845391	179609608748134
142858939511725	179609608748134
143004072830545	179609608748134
143004096163876	179609608748134
143004099497209	179609608748134
143053906158895	179609608748134
143054136158872	179609608748134
145750895890518	210312382427715
145864335879174	210312382427715
147356045726935	179609608748134
155397688253779	130459710303842
155397688253779	469605269833613
155439784916236	130459710303842
155439784916236	469605269833613
155488801578001	109084109122549
155488801578001	130459710303842
155488801578001	469605269833613
155490338244514	130459710303842
155490338244514	469605269833613
155495498243998	130459710303842
155495498243998	469605269833613
155513434908871	130459710303842
155513434908871	469605269833613
155521408241407	109084109122549
155521408241407	130459710303842
155557744904440	109084109122549
155557744904440	130459710303842
155557744904440	469605269833613
155766448216903	130459710303842
155766448216903	469605269833613
156637284720739	179609608748134
156693404715389	160729029892
156693404715389	529528340412792
162906650760731	160729029892
162906650760731	124765400905535
162906650760731	529528340412792
163036110747121	179609608748134
165952403875524	432321240139148
167395517051980	160729029892
167395680385297	160729029892
167395950385270	160729029892
167640647026330	179609608748134
167735647016830	179609608748134
169163506873989	179609608748134
169793143371675	160729029892
169793143371675	130459710303842
169793143371675	179609608748134
169793143371675	432321240139148
170099856778565	160729029892
170099856778565	130459710303842
170424083412809	160729029892
170424083412809	130459710303842
171620253303582	210312382427715
172439459877938	160729029892
172439459877938	130459710303842
172457636542787	160729029892
172457636542787	130459710303842
172460116542539	160729029892
172460116542539	125786760767400
172460116542539	130459710303842
172460496542501	160729029892
