100000091688605	14081294537
100000091688605	71775700624
100000091688605	198320350202343
100000091688605	241317679288411
100000629738802	103622369714881
100000629738802	179609608748134
100003926554912	179609608748134
100007128124481	160729029892
100008186559825	160729029892
181236505674009	432321240139148
194693764288413	160729029892
194693764288413	326683984410
194732697617853	160729029892
194732697617853	326683984410
197419850682471	160729029892
197419850682471	326683984410
204217953342721	160729029892
205427803215009	160729029892
205449973212792	160729029892
205936379830818	160729029892
205937199830736	160729029892
209948852750494	179609608748134
209962269415819	179609608748134
308291172876720	465683626812716
322528171438023	179609608748134
338799903129249	420796315726
338799903129249	151271931596606
338799903129249	165780076805908
338799903129249	256265171166458
342805252728714	151271931596606
342805252728714	165780076805908
342805252728714	256265171166458
343532235989349	420796315726
343532235989349	165780076805908
343532235989349	256265171166458
344353522573887	165780076805908
344353522573887	256265171166458
344965915845981	151271931596606
344965915845981	165780076805908
344965915845981	256265171166458
345206612488578	151271931596606
345206612488578	165780076805908
345206612488578	256265171166458
345707099104198	369904272838
351726008502307	134611059993111
351726008502307	179609608748134
353104921698747	165780076805908
353134391695800	151271931596606
353134391695800	165780076805908
353134391695800	256265171166458
353490641660175	165780076805908
370140636651465	369904272838
374843909528237	241317679288411
380339425641963	165780076805908
380339425641963	256265171166458
380663362276236	165780076805908
380663362276236	256265171166458
380710662271506	165780076805908
380814348931193	241317679288411
384038368605402	165780076805908
465310653639244	179609608748134
465321010304875	179609608748134
479712278891805	241317679288411
514876042042095	358919387591
514876042042095	241317679288411
514876042042095	295578530487432
516375861892113	241317679288411
516375861892113	295578530487432
516375861892113	678548808853043
518474825015550	241317679288411
518474825015550	295578530487432
532465233609835	10250877124
532465233609835	358919387591
532465233609835	120435151326642
559691907560508	241317679288411
561611657368533	241317679288411
563280827201616	136496423176024
563280827201616	241317679288411
564870833709282	144308312288690
564870833709282	241317679288411
566161870250833	120435151326642
571321509730881	241317679288411
571854893010876	241317679288411
571933843002981	241317679288411
571954986334200	241317679288411
572341082962257	241317679288411
572836026246096	241317679288411
572892842907081	241317679288411
574303326099366	241317679288411
578261212370244	241317679288411
726100374211120	241317679288411
975624869169389	369904272838
1016538118474694	241317679288411
1023413737703807	241317679288411
1025067477621758	241317679288411
1033174230114819	112905748806596
1033174230114819	151271931596606
1033174230114819	179609608748134
1033174230114819	307018962803684
1055998141184348	160729029892
1060698677362374	369904272838
1060698677362374	307018962803684
1060741374024771	369904272838
1060741374024771	307018962803684
1060974104001498	160729029892
1060974104001498	307018962803684
1115746815170081	160729029892
1115763638501732	160729029892
1115810871830342	160729029892
1180562588688234	241317679288411
1184048718327002	179609608748134
1276772462374400	241317679288411
1486104688070889	241317679288411
1493238310690860	241317679288411
1642154296035502	211591442051
1642154296035502	256265171166458
1654082311588049	369904272838
1657283527865913	123624513983
1657283527865913	132793980083965
1667630436831222	110693025319
1667630436831222	123624513983
1667630436831222	113791238657176
1667630436831222	120435151326642
1667630436831222	132793980083965
1667630436831222	151271931596606
1667630436831222	151600248227631
1667630436831222	167635259953475
1667630436831222	432321240139148
1676229349363550	210312382427715
1676229349363550	256265171166458
1690415054614118	369904272838
1690415054614118	113791238657176
1690415054614118	151271931596606
1690788777910079	113791238657176
1690788777910079	133880733349264
1690788777910079	151271931596606
1691034417885515	113791238657176
1691034417885515	151271931596606
1691085864547037	113791238657176
1691085864547037	151271931596606
1691620804493543	113791238657176
1691620804493543	151271931596606
1699214220400481	160729029892
1702601406728816	113791238657176
1702601406728816	132793980083965
1702601406728816	133880733349264
1705903553065268	113791238657176
1705903553065268	151271931596606
1708362959481147	132793980083965
1710088912593013	160729029892
1730669957193936	113791238657176
1730669957193936	120435151326642
1730669957193936	132793980083965
1730669957193936	151271931596606
1730669957193936	167635259953475
1730669957193936	432321240139148
1731070420487223	113791238657176
1731070420487223	151271931596606
1731567660437499	113791238657176
1731567660437499	120435151326642
1731567660437499	132793980083965
1731567660437499	167635259953475
1732003213727277	113791238657176
1732003213727277	151271931596606
1732138430380422	113791238657176
1732138430380422	151271931596606
1732138430380422	151600248227631
1732138430380422	432321240139148
1732197670374498	160729029892
1732197670374498	113791238657176
1732197670374498	120435151326642
1732197670374498	151271931596606
1732197670374498	167635259953475
1732978630296402	113791238657176
1732978630296402	120435151326642
1732978630296402	151271931596606
1732978630296402	151600248227631
1732978630296402	167635259953475
1741455746115357	120435151326642
1741455746115357	132793980083965
1741455746115357	148810165134014
1741455746115357	151271931596606
1741455746115357	432321240139148
1741849949409270	113791238657176
1741849949409270	151271931596606
1741849949409270	432321240139148
1741962999397965	120435151326642
1741962999397965	151271931596606
1742013332726265	113791238657176
1742013332726265	120435151326642
1742013332726265	132793980083965
1742013332726265	151271931596606
1742013332726265	167635259953475
1742013332726265	256265171166458
1742013332726265	432321240139148
1742095812718017	113791238657176
1742095812718017	132793980083965
1742095812718017	151271931596606
1742095812718017	432321240139148
1742096346051297	151271931596606
1742096346051297	167635259953475
1742096346051297	432321240139148
1757108964554734	369904272838
1757143927884571	369904272838
